test_acc,total_forgetting,forgetting_per_task,Experiment with num_teachers,temperature,kd_method,reg_method,replay_method,data_free_kd,use_generator,onlyCAT,IF_BINARIZE,IF_OnlyTransferPartialCAMs,CAMs_Nums,generator_lr,lambda_ewc,exemplar_store_size,generator_num_epochs,task_accuracies_task1,task_accuracies_task2,softmax
88.46056941,84.86154867,84.86154867,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,1000,5,94.67749959,88.46056941,FALSE
94.38145629,95.52313049,95.52313049,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,1000,10,95.62261648,94.38145629,FALSE
87.5787352,73.52014591,73.52014591,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,1000,20,97.3138783,87.5787352,FALSE
93.62559839,90.930194,90.930194,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,50,5,98.12634721,93.62559839,FALSE
82.89241623,82.93815288,82.93815288,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,50,10,94.74382358,82.89241623,FALSE
87.1000252,91.16232797,91.16232797,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,50,20,94.41220361,87.1000252,FALSE
84.60569413,55.19814293,55.19814293,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,100,5,97.92737523,84.60569413,FALSE
92.97052154,86.51964848,86.51964848,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,100,10,96.88277234,92.97052154,FALSE
87.65432099,85.32581661,85.32581661,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,100,20,96.78328635,87.65432099,FALSE
87.65432099,81.64483502,81.64483502,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,500,5,95.4236445,87.65432099,FALSE
83.16956412,87.63057536,87.63057536,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,500,10,96.25269441,83.16956412,FALSE
91.25724364,71.66307412,71.66307412,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,500,20,98.39164318,91.25724364,FALSE
92.21466364,95.77184547,95.77184547,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,1000,5,97.14806831,92.21466364,FALSE
94.91055682,93.00281877,93.00281877,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,1000,10,95.82158846,94.91055682,FALSE
85.99143361,95.20809153,95.20809153,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,1000,20,97.11490632,85.99143361,FALSE
85.38674729,90.44934505,90.44934505,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,50,5,92.38932184,85.38674729,FALSE
83.47190728,86.03879954,86.03879954,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,50,10,93.40076273,83.47190728,FALSE
89.2920131,90.61515503,90.61515503,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,50,20,92.40590284,89.2920131,FALSE
94.0287226,92.90333278,92.90333278,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,100,5,92.91991378,94.0287226,FALSE
68.98463089,61.34969325,61.34969325,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,100,10,93.43392472,68.98463089,FALSE
88.25900731,92.27325485,92.27325485,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,100,20,93.28469574,88.25900731,FALSE
79.46586042,88.2109103,88.2109103,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,500,5,92.19034986,79.46586042,FALSE
71.83169564,73.90150887,73.90150887,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,500,10,78.57735036,71.83169564,FALSE
91.13126732,90.41618305,90.41618305,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,500,20,95.70552147,91.13126732,FALSE
91.18165785,87.2326314,87.2326314,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,1000,5,87.2657934,91.18165785,FALSE
93.44923154,87.43160338,87.43160338,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,1000,10,93.28469574,93.44923154,FALSE
84.85764676,71.53042613,71.53042613,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,5000,1000,20,91.8255679,84.85764676,FALSE
78.35726883,70.22052728,70.22052728,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,50,5,70.60189023,78.35726883,FALSE
46.68682288,61.10097828,61.10097828,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,50,10,65.37887581,46.68682288,FALSE
43.18468128,49.67667054,49.67667054,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,50,20,77.86436743,43.18468128,FALSE
43.83975813,54.17012104,54.17012104,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,100,5,87.96219532,43.83975813,FALSE
88.51095994,92.48880783,92.48880783,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,100,10,94.69408058,88.51095994,FALSE
76.61879567,76.02387664,76.02387664,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,100,20,86.73520146,76.61879567,FALSE
29.83119174,52.08091527,52.08091527,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,500,5,63.17360305,29.83119174,FALSE
72.33560091,81.61167302,81.61167302,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,500,10,89.86901011,72.33560091,FALSE
90.47619048,82.04277898,82.04277898,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,500,20,95.22467253,90.47619048,FALSE
75.03149408,68.54584646,68.54584646,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,1000,5,68.59558945,75.03149408,FALSE
89.14084152,86.03879954,86.03879954,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,1000,10,90.97993699,89.14084152,FALSE
79.94457042,85.12684464,85.12684464,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,10000,1000,20,89.28867518,79.94457042,FALSE
88.18342152,85.4750456,85.4750456,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,50,5,95.22467253,88.18342152,FALSE
88.88888889,67.74995855,67.74995855,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,50,10,97.81130824,88.88888889,FALSE
91.20685311,89.17260819,89.17260819,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,50,20,96.60089537,91.20685311,FALSE
93.2728647,90.10114409,90.10114409,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,100,5,96.83302935,93.2728647,FALSE
85.3111615,75.34405571,75.34405571,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,100,10,95.07544354,85.3111615,FALSE
90.526581,79.63853424,79.63853424,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,100,20,94.31271763,90.526581,FALSE
88.76291257,88.67517825,88.67517825,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,500,5,98.54087216,88.76291257,FALSE
93.17208365,82.47388493,82.47388493,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,500,10,96.3687614,93.17208365,FALSE
86.09221466,88.49278727,88.49278727,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,500,20,96.18637042,86.09221466,FALSE
95.51524313,94.27955563,94.27955563,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,1000,5,98.12634721,95.51524313,FALSE
96.14512472,94.41220361,94.41220361,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,1000,10,98.80616813,96.14512472,FALSE
94.28067523,93.36760073,93.36760073,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,500,1000,20,97.52943127,94.28067523,FALSE
91.5595868,90.10114409,90.10114409,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,50,5,98.42480517,91.5595868,FALSE
86.24338624,88.80782623,88.80782623,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,50,10,90.31669707,86.24338624,FALSE
88.43537415,91.22865196,91.22865196,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,50,20,96.63405737,88.43537415,FALSE
86.67170572,90.96335599,90.96335599,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,100,5,91.46078594,86.67170572,FALSE
60.54421769,74.91294976,74.91294976,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,100,10,84.08224175,60.54421769,FALSE
82.03577727,81.29663406,81.29663406,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,100,20,93.74896369,82.03577727,FALSE
90.65255732,90.0348201,90.0348201,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,500,5,97.81130824,90.65255732,FALSE
91.15646259,88.12800531,88.12800531,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,500,10,94.74382358,91.15646259,FALSE
84.65608466,82.24175095,82.24175095,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,500,20,88.87415022,84.65608466,FALSE
96.69942051,93.78212568,93.78212568,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,1000,5,95.92107445,96.69942051,FALSE
89.569161,94.62775659,94.62775659,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,1000,10,94.84330957,89.569161,FALSE
78.50844041,65.54468579,65.54468579,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,1000,1000,20,93.98109766,78.50844041,FALSE
85.73948098,53.50688111,53.50688111,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,50,5,94.14690764,85.73948098,FALSE
73.99848828,66.70535566,66.70535566,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,50,10,67.81628254,73.99848828,FALSE
82.96800202,68.62875145,68.62875145,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,50,20,81.61167302,82.96800202,FALSE
93.39884102,92.32299784,92.32299784,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,100,5,92.33957884,93.39884102,FALSE
88.30939783,88.62543525,88.62543525,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,100,10,97.2641353,88.30939783,FALSE
66.54069035,80.66655613,80.66655613,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,100,20,87.46476538,66.54069035,FALSE
85.73948098,91.32813795,91.32813795,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,500,5,96.94909634,85.73948098,FALSE
91.0808768,95.02570055,95.02570055,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,500,10,95.24125352,91.0808768,FALSE
88.35978836,93.25153374,93.25153374,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,500,20,94.14690764,88.35978836,FALSE
76.29125724,73.03929697,73.03929697,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,1000,5,86.95075444,76.29125724,FALSE
59.98992189,76.62079257,76.62079257,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,1000,10,86.55281048,59.98992189,FALSE
75.98891408,61.00149229,61.00149229,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,5000,1000,20,97.2807163,75.98891408,FALSE
89.97228521,82.65627591,82.65627591,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,50,5,96.99883933,89.97228521,FALSE
13.52985639,38.26894379,38.26894379,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,50,10,87.56425137,13.52985639,FALSE
87.93146888,89.58713315,89.58713315,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,50,20,94.77698557,87.93146888,FALSE
80.14613253,75.90780965,75.90780965,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,100,5,95.92107445,80.14613253,FALSE
68.20357773,76.57104958,76.57104958,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,100,10,94.09716465,68.20357773,FALSE
35.37414966,17.11159012,17.11159012,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,100,20,17.11159012,35.37414966,FALSE
82.13655833,75.31089372,75.31089372,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,500,5,85.75692257,82.13655833,FALSE
83.72385991,92.33957884,92.33957884,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,500,10,97.66207926,83.72385991,FALSE
71.73091459,84.19830874,84.19830874,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,500,20,94.92621456,71.73091459,FALSE
86.29377677,70.45266125,70.45266125,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,1000,5,70.46924225,86.29377677,FALSE
87.7802973,83.93301277,83.93301277,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,1000,10,83.93301277,87.7802973,FALSE
91.25724364,88.62543525,88.62543525,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,3,0.0001,10000,1000,20,88.67517825,91.25724364,FALSE
75.71176619,75.07875974,75.07875974,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,50,5,84.08224175,75.71176619,FALSE
84.12698413,85.85640856,85.85640856,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,50,10,94.99253855,84.12698413,FALSE
82.46409675,86.15486652,86.15486652,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,50,20,93.94793567,82.46409675,FALSE
90.29982363,93.96451666,93.96451666,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,100,5,94.31271763,90.29982363,FALSE
87.32678256,84.62941469,84.62941469,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,100,10,95.78842646,87.32678256,FALSE
83.09397833,90.81412701,90.81412701,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,100,20,96.78328635,83.09397833,FALSE
58.04988662,72.04443708,72.04443708,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,500,5,96.50140938,58.04988662,FALSE
88.00705467,83.80036478,83.80036478,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,500,10,95.4733875,88.00705467,FALSE
88.83849836,85.07710164,85.07710164,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,500,20,94.84330957,88.83849836,FALSE
90.42579995,82.10910297,82.10910297,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,1000,5,96.78328635,90.42579995,FALSE
94.96094734,89.40474217,89.40474217,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,1000,10,97.62891726,94.96094734,FALSE
88.08264046,91.36129995,91.36129995,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,500,1000,20,94.24639363,88.08264046,FALSE
76.51801461,73.40407893,73.40407893,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,50,5,96.15320842,76.51801461,FALSE
80.75081885,90.84728901,90.84728901,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,50,10,97.84447024,80.75081885,FALSE
86.5457294,88.1611673,88.1611673,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,50,20,91.75924391,86.5457294,FALSE
86.72209625,71.8454651,71.8454651,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,100,5,96.43508539,86.72209625,FALSE
91.71075838,91.01309899,91.01309899,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,100,10,96.96567733,91.71075838,FALSE
88.73771731,90.20063008,90.20063008,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,100,20,96.08688443,88.73771731,FALSE
80.27210884,92.83700879,92.83700879,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,500,5,93.31785774,80.27210884,FALSE
87.32678256,90.83070801,90.83070801,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,500,10,91.94163489,87.32678256,FALSE
81.73343411,87.06682142,87.06682142,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,500,20,90.73122202,81.73343411,FALSE
93.22247417,92.7706848,92.7706848,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,1000,5,96.78328635,93.22247417,FALSE
81.93499622,80.0033162,80.0033162,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,1000,10,95.09202454,81.93499622,FALSE
96.44746788,87.77980434,87.77980434,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,1000,1000,20,87.82954734,96.44746788,FALSE
53.16200554,38.33526778,38.33526778,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,50,5,94.5116896,53.16200554,FALSE
63.31569665,53.57320511,53.57320511,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,50,10,76.43840159,63.31569665,FALSE
60.97253716,66.19134472,66.19134472,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,50,20,75.80832366,60.97253716,FALSE
79.23910305,71.58016913,71.58016913,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,100,5,73.07245896,79.23910305,FALSE
58.32703452,74.10048085,74.10048085,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,100,10,78.64367435,58.32703452,FALSE
60.89695137,48.31702869,48.31702869,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,100,20,48.31702869,60.89695137,FALSE
88.83849836,86.43674349,86.43674349,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,500,5,93.68263969,88.83849836,FALSE
69.3877551,81.31321506,81.31321506,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,500,10,86.85126845,69.3877551,FALSE
82.03577727,83.10396286,83.10396286,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,500,20,85.11026364,82.03577727,FALSE
68.6318972,79.42298126,79.42298126,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,1000,5,87.68031836,68.6318972,FALSE
79.16351726,84.36411872,84.36411872,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,1000,10,90.930194,79.16351726,FALSE
89.74552784,74.81346377,74.81346377,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,5000,1000,20,74.83004477,89.74552784,FALSE
73.14184933,70.41949925,70.41949925,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,50,5,87.09998342,73.14184933,FALSE
89.69513731,91.70950091,91.70950091,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,50,10,91.74266291,89.69513731,FALSE
31.51927438,55.84480186,55.84480186,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,50,20,55.84480186,31.51927438,FALSE
77.8281683,78.27889239,78.27889239,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,100,5,85.35897861,77.8281683,FALSE
80.39808516,90.946775,90.946775,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,100,10,96.21953242,80.39808516,FALSE
58.25144873,65.08041784,65.08041784,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,100,20,70.15420328,58.25144873,FALSE
24.69135802,16.28254021,16.28254021,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,500,5,16.28254021,24.69135802,FALSE
61.55202822,86.88443044,86.88443044,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,500,10,90.54883104,61.55202822,FALSE
61.12370874,67.21936661,67.21936661,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,500,20,82.85524789,61.12370874,FALSE
89.04006047,94.09716465,94.09716465,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,1000,5,95.4236445,89.04006047,FALSE
77.95414462,76.05703863,76.05703863,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,1000,10,83.36925883,77.95414462,FALSE
67.27135299,57.65213066,57.65213066,2,2,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,5,0.0001,10000,1000,20,59.31023048,67.27135299,FALSE
84.45452255,87.03365943,87.03365943,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,50,5,91.8587299,84.45452255,FALSE
88.00705467,89.17260819,89.17260819,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,50,10,97.14806831,88.00705467,FALSE
93.67598891,95.09202454,95.09202454,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,50,20,97.47968828,93.67598891,FALSE
92.13907785,73.33775493,73.33775493,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,100,5,97.72840325,92.13907785,FALSE
94.07911313,94.04742165,94.04742165,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,100,10,96.94909634,94.07911313,FALSE
92.59259259,93.01939977,93.01939977,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,100,20,95.12518654,92.59259259,FALSE
79.64222726,87.2823744,87.2823744,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,500,5,91.49394794,79.64222726,FALSE
88.0574452,95.07544354,95.07544354,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,500,10,97.47968828,88.0574452,FALSE
93.29805996,95.4568065,95.4568065,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,500,20,97.2309733,93.29805996,FALSE
92.23985891,85.77350356,85.77350356,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,1000,5,98.30873819,92.23985891,FALSE
85.66389519,91.41104294,91.41104294,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,1000,10,98.02686122,85.66389519,FALSE
94.7845805,94.87647156,94.87647156,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,500,1000,20,97.82788924,94.7845805,FALSE
91.33282943,78.84264633,78.84264633,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,50,5,96.3190184,91.33282943,FALSE
88.56135047,88.69175924,88.69175924,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,50,10,94.5116896,88.56135047,FALSE
83.42151675,91.89189189,91.89189189,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,50,20,96.51799038,83.42151675,FALSE
92.64298312,86.75178246,86.75178246,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,100,5,92.15718786,92.64298312,FALSE
82.53968254,85.59111258,85.59111258,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,100,10,86.07196153,82.53968254,FALSE
85.5883094,93.96451666,93.96451666,2,1,cat,EWC,exemplar,pseudo,TRUE,TRUE,TRUE,TRUE,1,0.0001,1000,100,20,97.91079423,85.5883094,FALSE
